State Name,Constitution Assembly,Candidate Name,Party Name,Status,Obtained Votes,Difference Votes,Img urls,Party Short Names,party_color
Andhra Pradesh,Vijayawada - 12,VENKATA ASHOK PAPPURI,Independent,lost,6672 ,( -787482),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PAPPU-2024-7684.jpg,IND,#AEBEDF
Andhra Pradesh,Vijayawada - 12,DEVARAPALLI MALLIKARJUNA RAO (MAHESH),Independent,lost,3199 ,( -790955),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DEVAR-2024-7002.jpg,IND,#AEBEDF
Andhra Pradesh,Vijayawada - 12,MEKA VENKATESWARA RAO,Bahujan Samaj Party,lost,2233 ,( -791921),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MEKAV-2024-7708.jpg,BSP,#33FFF5
Andhra Pradesh,Vijayawada - 12,ANIL KUMAR MADDINENI,Independent,lost,1240 ,( -792914),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ANILK-2024-20240420031404.jpg,IND,#AEBEDF
Andhra Pradesh,Vijayawada - 12,BARRE SREENIVASARAO (JAI BHEEM SRINIVAS),Telugu Rajadhikara Samiti Party,lost,615 ,( -793539),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BARRE-2024-20240419044810.jpg,TRSP,#335AFF
Andhra Pradesh,Vijayawada - 12,SYED KHAMURUNNISA,Navarang Congress Party,lost,601 ,( -793553),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SYEDK-2024-20240422121954.jpg,NCP,#FF9633
Andhra Pradesh,Vijayawada - 12,CHAGANTIPATI GANGADHAR GANDHI,Pyramid Party of India,lost,489 ,( -793665),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/CHANG-2024-20240422014942.jpg,PPOI,#FF5733
Andhra Pradesh,Vijayawada - 12,DATLA LURTHU MERI,Jaibhim Rao Bharat Party,lost,417 ,( -793737),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DATLA-2024-7660.jpg,JRBP,#33FFAA
Andhra Pradesh,Vijayawada - 12,PERAM SIVA NAGESWARA RAO,Republican Party of India (Athawale),lost,368 ,( -793786),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PERAM-2024-20240419044148.jpg,RPOI,#FF33A6
Andhra Pradesh,Vijayawada - 12,DEVARASETTY RAVEENDRA BABU,Andhra Rastra Praja Samithi,lost,331 ,( -793823),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DEVAR-2024-7756.jpg,ARPS,#F533FF
Andhra Pradesh,Vijayawada - 12,GUJJULA LALITHA,Socialist Unity Centre Of India (COMMUNIST),lost,327 ,( -793827),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GUJJU-2024-5115.jpg,SUCOI,#F533FF
Andhra Pradesh,Vijayawada - 12,N DASARADHA RAMI REDDY,All India Jaihind Party,lost,269 ,( -793885),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/NDASA-2024-6916.jpg,AIJP,#FF9633
Andhra Pradesh,Vijayawada - 12,CHINTHALACHERUVU HEMALATHA,Jai Maha Bharath Party,lost,244 ,( -793910),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/CHINT-2024-8112.jpg,JMBP,#33FF96
Andhra Pradesh,Vijayawada - 12,NOTA,None of the Above,,9193 ,( -784961),	https://results.eci.gov.in/PcResultGenJune2024/img/nota.jpg,NOTA,#FF3333
Andhra Pradesh,Visakhapatnam - 4,SRIBHARAT MATHUKUMILI,Telugu Desam,won,907467 ,(+ 504247),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SRIBH-2024-6911.jpg,TD,#33FF96
Andhra Pradesh,Visakhapatnam - 4,JHANSI LAKSHMI. BOTCHA.,Yuvajana Sramika Rythu Congress Party,lost,403220 ,( -504247),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BOTCH-2024-7152.jpg,YSRCP,#96FF33
Andhra Pradesh,Visakhapatnam - 4,P. SATYA REDDY,Indian National Congress,lost,30267 ,( -877200),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PSATY-2024-7458.jpg,INC,#19AAED
Andhra Pradesh,Visakhapatnam - 4,K.A. PAUL,Praja Shanthi Party,lost,7696 ,( -899771),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ANAND-2024-5114.jpg,PSP,#9633FF
Andhra Pradesh,Visakhapatnam - 4,PEDAPENKI SIVA PRASADA RAO,Bahujan Samaj Party,lost,6091 ,( -901376),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PEDAP-2024-5737.jpg,BSP,#33FFF5
Andhra Pradesh,Visakhapatnam - 4,BIKKAVOLU. CHALAMAJI,Navarang Congress Party,lost,4884 ,( -902583),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BIKKA-2024-8435.jpg,NCP,#FF9633
Andhra Pradesh,Visakhapatnam - 4,V.N. SATYA NARAYANA,Rashtriya Praja Congress  (Secular),lost,2537 ,( -904930),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VANDR-2024-7878.jpg,RPC,#3357FF
Andhra Pradesh,Visakhapatnam - 4,ARUNA SRI MURALA,Independent,lost,1993 ,( -905474),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ARUNA-2024-7901.jpg,IND,#AEBEDF
Andhra Pradesh,Visakhapatnam - 4,VASUPILLI SURESH,Independent,lost,1933 ,( -905534),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VASUP-2024-8375.jpg,IND,#AEBEDF
Andhra Pradesh,Visakhapatnam - 4,SONDI KRISHNA.,Independent,lost,1818 ,( -905649),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SONDI-2024-5776.jpg,IND,#AEBEDF
Andhra Pradesh,Visakhapatnam - 4,ANDUKURI VIJAYA BHASKAR,India Praja Bandhu Party,lost,1109 ,( -906358),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ANDUK-2024-8772.jpg,IPBP,#FF5733
Andhra Pradesh,Visakhapatnam - 4,DR. GANAPATHI KONGARAPU.,Republican Party of India (A),lost,950 ,( -906517),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DRGAN-2024-7633.jpg,RPOI,#3357FF
Andhra Pradesh,Visakhapatnam - 4,BANNA. RAMESH,Dalita Bahujana Party,lost,948 ,( -906519),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BANNA-2024-5813.jpg,DBP,#FF9633
Andhra Pradesh,Visakhapatnam - 4,P. SATYA VANI,Pyramid Party of India,lost,882 ,( -906585),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PULAM-2024-5269.jpg,PPOI,#FF5733
Andhra Pradesh,Visakhapatnam - 4,DURGA PRASAD. GUNTU,Bhartiya Rashtriya Dal,lost,767 ,( -906700),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DURGA-2024-7616.jpg,BRD,#33FFF5
Andhra Pradesh,Visakhapatnam - 4,CHAPPIDI RAMU,Independent,lost,757 ,( -906710),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/CHAPP-2024-5964.jpg,IND,#AEBEDF
Andhra Pradesh,Visakhapatnam - 4,M.G.M. KHAN,Independent,lost,742 ,( -906725),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MOHAM-2024-5868.jpg,IND,#AEBEDF
Andhra Pradesh,Visakhapatnam - 4,SHANKAR DEVARA YADAV,Independent,lost,661 ,( -906806),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DEVAR-2024-8255.jpg,IND,#AEBEDF
Andhra Pradesh,Visakhapatnam - 4,VENU MADHAV KARRI,Independent,lost,647 ,( -906820),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VENUM-2024-7647.jpg,IND,#AEBEDF
Andhra Pradesh,Visakhapatnam - 4,DR. ACHUTHA BALAJI YADAV (MURAPALA),Bharatha Chaitanya Yuvajana Party,lost,638 ,( -906829),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MURAP-2024-7826.jpg,BCYP,#9633FF
Andhra Pradesh,Visakhapatnam - 4,THOTA VENKATA SAI MUKUND,Praja Prasthanam Party,lost,633 ,( -906834),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VENKA-2024-6745.jpg,PPP,#F533FF
Andhra Pradesh,Visakhapatnam - 4,PIDIDHI APPARAO,Independent,lost,580 ,( -906887),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PAPPA-2024-8747.jpg,IND,#AEBEDF
Andhra Pradesh,Visakhapatnam - 4,G.A.N. ANAND,Independent,lost,543 ,( -906924),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GANAN-2024-7807.jpg,IND,#AEBEDF
Andhra Pradesh,Visakhapatnam - 4,VADDI. HARI GANESH,Independent,lost,520 ,( -906947),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VADDI-2024-5084.jpg,IND,#AEBEDF
Andhra Pradesh,Visakhapatnam - 4,JANARDHAN PONNADA.,Independent,lost,500 ,( -906967),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/JANAR-2024-8705.jpg,IND,#AEBEDF
Andhra Pradesh,Visakhapatnam - 4,GANAPATHI. JAGADEESWARA RAO (JAGADEESH),Jai Maha Bharath Party,lost,500 ,( -906967),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GANAP-2024-7914.jpg,JMBP,#33FF96
Andhra Pradesh,Visakhapatnam - 4,JALADI VIJAYA KUMARI,Samajwadi Party,lost,466 ,( -907001),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/JALAD-2024-6729.jpg,SP,#33FF96
Andhra Pradesh,Visakhapatnam - 4,CHINTADA SURYAM,Naba Bharata Nirmana Seva Party,lost,448 ,( -907019),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/CHINT-2024-5895.jpg,NBNSP,#FF3333
Andhra Pradesh,Visakhapatnam - 4,GANDIKOTA RAJESH,Navataram Party,lost,393 ,( -907074),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GANDI-2024-7444.jpg,NP,#33FF57
Andhra Pradesh,Visakhapatnam - 4,KOLLI NAGA RAJU,Independent,lost,329 ,( -907138),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KOLLI-2024-20240504124950.jpg,IND,#AEBEDF
Andhra Pradesh,Visakhapatnam - 4,METTA RAMA RAO,Independent,lost,326 ,( -907141),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/METTA-2024-7623.jpg,IND,#AEBEDF
Andhra Pradesh,Visakhapatnam - 4,LAGUDU. GOVINDA RAO,Independent,lost,294 ,( -907173),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/LAGUD-2024-8314.jpg,IND,#AEBEDF
Andhra Pradesh,Visakhapatnam - 4,MALLA SRAVANI,Independent,lost,273 ,( -907194),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MALLA-2024-7466.jpg,IND,#AEBEDF
Andhra Pradesh,Visakhapatnam - 4,NOTA,None of the Above,,5313 ,( -902154),	https://results.eci.gov.in/PcResultGenJune2024/img/nota.jpg,NOTA,#FF3333
Andhra Pradesh,Vizianagaram - 3,APPALANAIDU KALISETTI,Telugu Desam,won,743113 ,(+ 249351),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/APPAL-2024-6145.jpg,TD,#33FF96
Andhra Pradesh,Vizianagaram - 3,BELLANA CHANDRASEKHAR,Yuvajana Sramika Rythu Congress Party,lost,493762 ,( -249351),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BELLA-2024-7019.jpg,YSRCP,#96FF33
Andhra Pradesh,Vizianagaram - 3,BOBBILI SRINU,Indian National Congress,lost,10623 ,( -732490),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BOBBI-2024-7734.jpg,INC,#19AAED
Andhra Pradesh,Vizianagaram - 3,PEERUBANDI PRAKASH RAO,Bahujan Samaj Party,lost,8038 ,( -735075),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PEERU-2024-7424.jpg,BSP,#33FFF5
Andhra Pradesh,Vizianagaram - 3,VELURI VENKATA TRINADHARAO,Independent,lost,4152 ,( -738961),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VENKA-2024-7481.jpg,IND,#AEBEDF
Andhra Pradesh,Vizianagaram - 3,ALLU SRIRAMULU,Independent,lost,3401 ,( -739712),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ALLUS-2024-8448.jpg,IND,#AEBEDF
Andhra Pradesh,Vizianagaram - 3,SIYYADULA YELLA RAO,Independent,lost,3107 ,( -740006),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SIYYA-2024-7082.jpg,IND,#AEBEDF
Andhra Pradesh,Vizianagaram - 3,SRINIVASA RAO SAMBHANA,Yuga Thulasi Party,lost,1761 ,( -741352),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SRINI-2024-5080.jpg,YTP,#33FF96
Andhra Pradesh,Vizianagaram - 3,MARISERLA KRISHNAMURTHY NAIDU,Independent,lost,1629 ,( -741484),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MARIS-2024-8419.jpg,IND,#AEBEDF
Andhra Pradesh,Vizianagaram - 3,VANGAPANDU MAHESWARA RAO,Naba Bharata Nirmana Seva Party,lost,1553 ,( -741560),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VANGA-2024-7751.jpg,NBNSP,#FF3333
Andhra Pradesh,Vizianagaram - 3,CHINNAM ARUNA KUMAR,Jaibhim Rao Bharat Party,lost,1411 ,( -741702),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/CHINN-2024-7487.jpg,JRBP,#33FFAA
Andhra Pradesh,Vizianagaram - 3,ATCHIYYA NAIDU SAMIREDDY,Samajwadi Party,lost,1070 ,( -742043),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ATCHI-2024-5521.jpg,SP,#33FF96
Andhra Pradesh,Vizianagaram - 3,ADINARAYANA TADDI,Independent,lost,856 ,( -742257),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ADINA-2024-8463.jpg,IND,#AEBEDF
Andhra Pradesh,Vizianagaram - 3,P V A ANANDA SAGAR,Independent,lost,791 ,( -742322),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/AANAN-2024-6185.jpg,IND,#AEBEDF
Andhra Pradesh,Vizianagaram - 3,SAKHINETI ANANTHA RAJU,Pyramid Party of India,lost,725 ,( -742388),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SAKIN-2024-7472.jpg,PPOI,#FF5733
Andhra Pradesh,Vizianagaram - 3,NOTA,None of the Above,,23250 ,( -719863),	https://results.eci.gov.in/PcResultGenJune2024/img/nota.jpg,NOTA,#FF3333
Arunachal Pradesh,Arunachal East - 2,TAPIR GAO,Bharatiya Janata Party,won,145581 ,(+ 30421),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S02/TAPIR-2024-987.jpg,BJP,#FF944D
Arunachal Pradesh,Arunachal East - 2,BOSIRAM SIRAM,Indian National Congress,lost,115160 ,( -30421),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S02/BOSIR-2024-1603.jpg,INC,#19AAED
Arunachal Pradesh,Arunachal East - 2,TAMAT GAMOH,Independent,lost,27603 ,( -117978),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S02/TAMAT-2024-2012.jpg,IND,#AEBEDF
Arunachal Pradesh,Arunachal East - 2,SOTAI KRI,Independent,lost,14213 ,( -131368),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S02/SOTAI-2024-1650.jpg,IND,#AEBEDF
Arunachal Pradesh,Arunachal East - 2,OMAK NITIK,Independent,lost,9369 ,( -136212),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S02/OMAKN-2024-997.jpg,IND,#AEBEDF
Arunachal Pradesh,Arunachal East - 2,BANDEY MILI,Arunachal Democratic Party,lost,6622 ,( -138959),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S02/BANDE-2024-1976.jpg,ADP,#96FF33
Arunachal Pradesh,Arunachal East - 2,NOTA,None of the Above,,4895 ,( -140686),	https://results.eci.gov.in/PcResultGenJune2024/img/nota.jpg,NOTA,#FF3333
Arunachal Pradesh,Arunachal West - 1,KIREN RIJIJU,Bharatiya Janata Party,won,205417 ,(+ 100738),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S02/KIREN-2024-933.jpg,BJP,#FF944D
Arunachal Pradesh,Arunachal West - 1,NABAM TUKI,Indian National Congress,lost,104679 ,( -100738),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S02/NABAM-2024-961.jpg,INC,#19AAED
Arunachal Pradesh,Arunachal West - 1,TECHI RANA,Independent,lost,33314 ,( -172103),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S02/TECHI-2024-1628.jpg,IND,#AEBEDF
Arunachal Pradesh,Arunachal West - 1,TOKO SHEETAL,Gana Suraksha Party,lost,30530 ,( -174887),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S02/TOKOS-2024-973.jpg,GSP,#F5FF33
Arunachal Pradesh,Arunachal West - 1,BIMPAK SIGA,Independent,lost,11518 ,( -193899),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S02/BIMPA-2024-993.jpg,IND,#AEBEDF
Arunachal Pradesh,Arunachal West - 1,RUHI TAGUNG,Independent,lost,7821 ,( -197596),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S02/RUHIT-2024-1004.jpg,IND,#AEBEDF
Arunachal Pradesh,Arunachal West - 1,LEKI NORBU,Independent,lost,2271 ,( -203146),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S02/LEKIN-2024-1591.jpg,IND,#AEBEDF
Arunachal Pradesh,Arunachal West - 1,TANIA JUNE,Independent,lost,1958 ,( -203459),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S02/TANIA-2024-177.jpg,IND,#AEBEDF
Arunachal Pradesh,Arunachal West - 1,NOTA,None of the Above,,2296 ,( -203121),	https://results.eci.gov.in/PcResultGenJune2024/img/nota.jpg,NOTA,#FF3333
Assam,Barpeta - 3,PHANI BHUSAN CHOUDHURY,Asom Gana Parishad,won,860113 ,(+ 222351),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/PHANI-2024-20240422060626.jpg,AGP,#FF3335
Assam,Barpeta - 3,DEEP BAYAN,Indian National Congress,lost,637762 ,( -222351),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/DEEPB-2024-20240422060546.jpg,INC,#19AAED
Assam,Barpeta - 3,MANORANJAN TALUKDAR,Communist Party of India  (Marxist),lost,96138 ,( -763975),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/MANOR-2024-20240422060744.jpg,CPOI,#FF33A6
Assam,Barpeta - 3,ABUL KALAM AZAD,All India Trinamool Congress,lost,16432 ,( -843681),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/ABULK-2024-6334.jpg,AITC,#33FFAA
Assam,Barpeta - 3,DEWAN MOHIBUL ISLAM,Independent,lost,9941 ,( -850172),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/DEWAN-2024-6439.jpg,IND,#AEBEDF
Assam,Barpeta - 3,SAMEJ UDDIN,Bodoland Peoples Front,lost,9692 ,( -850421),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/SAMEJ-2024-20240420031235.jpg,BPF,#335AFF
Assam,Barpeta - 3,DULU AHMED,Independent,lost,9338 ,( -850775),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/DULUA-2024-4901.jpg,IND,#AEBEDF
Assam,Barpeta - 3,MATIAR RAHMAN,Independent,lost,7935 ,( -852178),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/MATIA-2024-20240420025719.jpg,IND,#AEBEDF
Assam,Barpeta - 3,JAGANNATH RAY,Independent,lost,5548 ,( -854565),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/JAGAN-2024-20240422061354.jpg,IND,#AEBEDF
Assam,Barpeta - 3,SHAJAHAN ALI KHAN,Voters Party  International,lost,4448 ,( -855665),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/SHAJA-2024-5578.jpg,VPI,#FF5733
Assam,Barpeta - 3,AYNAL HAQUE,Independent,lost,3192 ,( -856921),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/AYNAL-2024-6072.jpg,IND,#AEBEDF
Assam,Barpeta - 3,CHITRALEKHA DAS,Socialist Unity Centre Of India (COMMUNIST),lost,3131 ,( -856982),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/CHITR-2024-5585.jpg,SUCOI,#F533FF
Assam,Barpeta - 3,AMZAD ALI,Republican Party of India (Athawale),lost,2679 ,( -857434),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/AMZAD-2024-20240422061140.jpg,RPOI,#FF33A6
Assam,Barpeta - 3,ABUBAKKAR SIDDIQUE,Rashtriya Ulama Council,lost,2477 ,( -857636),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/ABUBA-2024-6266.jpg,RUC,#33FF57
Assam,Barpeta - 3,NOTA,None of the Above,,17117 ,( -842996),	https://results.eci.gov.in/PcResultGenJune2024/img/nota.jpg,NOTA,#FF3333
Assam,Darrang-Udalguri - 4,DILIP SAIKIA,Bharatiya Janata Party,won,868387 ,(+ 329012),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/DILIP-2024-4092.jpg,BJP,#FF944D
Assam,Darrang-Udalguri - 4,MADHAB RAJBANGSHI,Indian National Congress,lost,539375 ,( -329012),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/MADHA-2024-3389.jpg,INC,#19AAED
Assam,Darrang-Udalguri - 4,DURGADAS BORO,Bodoland Peoples Front,lost,310574 ,( -557813),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/DURGA-2024-3361.jpg,BPF,#335AFF
Assam,Darrang-Udalguri - 4,DANIEL MARDI,Independent,lost,14291 ,( -854096),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/DANIE-2024-4166.jpg,IND,#AEBEDF
Assam,Darrang-Udalguri - 4,AROON BAROOA,Bharatheeya Jawan Kisan Party,lost,12563 ,( -855824),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/AROON-2024-4120.jpg,BJKP,#9633FF
Assam,Darrang-Udalguri - 4,SWARNA DEVI,Gana Suraksha Party,lost,11112 ,( -857275),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/SWARN-2024-3398.jpg,GSP,#F5FF33
Assam,Darrang-Udalguri - 4,LALIT PEGU,Voters Party  International,lost,10915 ,( -857472),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/LALIT-2024-20240403070856.jpg,VPI,#FF5733
Assam,Darrang-Udalguri - 4,JITENDRA CHALIHA,Socialist Unity Centre Of India (COMMUNIST),lost,7452 ,( -860935),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/JITEN-2024-3372.jpg,SUCOI,#F533FF
Assam,Darrang-Udalguri - 4,ABUL KASEM,Republican Party of India (Athawale),lost,4973 ,( -863414),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/ABULK-2024-3380.jpg,RPOI,#FF33A6
Assam,Darrang-Udalguri - 4,BIREN BASAK,Bharatiya Gana Parishad,lost,4623 ,( -863764),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/BIREN-2024-4055.jpg,BGP,#3357FF
Assam,Darrang-Udalguri - 4,ABDUL HAMED,Rashtriya Ulama Council,lost,3731 ,( -864656),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/ABDUL-2024-4141.jpg,RUC,#33FF57
Assam,Darrang-Udalguri - 4,NOTA,None of the Above,,23204 ,( -845183),	https://results.eci.gov.in/PcResultGenJune2024/img/nota.jpg,NOTA,#FF3333
Assam,Dhubri  - 2,RAKIBUL HUSSAIN,Indian National Congress,won,1471885 ,(+ 1012476),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/RAKIB-2024-5609.jpg,INC,#19AAED
Assam,Dhubri  - 2,MOHAMMED BADRUDDIN AJMAL,All India United Democratic Front,lost,459409 ,( -1012476),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/MOHAM-2024-5044.jpg,AIUDF,#FF33A6
Assam,Dhubri  - 2,ZABED ISLAM,Asom Gana Parishad,lost,438594 ,( -1033291),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/ZABED-2024-5599.jpg,AGP,#FF3335
Assam,Dhubri  - 2,S. M. JIAUL HAQUE,Bharatiya Gana Parishad,lost,12106 ,( -1459779),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/SMJ-2024-20240422101945.jpg,BGP,#3357FF
Assam,Dhubri  - 2,FARUK KHAN,Independent,lost,10994 ,( -1460891),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/FARUK-2024-20240422101614.jpg,IND,#AEBEDF
Assam,Dhubri  - 2,BISWAJIT RAY,Independent,lost,7703 ,( -1464182),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/BISWA-2024-20240422102031.jpg,IND,#AEBEDF
Assam,Dhubri  - 2,ALAKESH ROY,Independent,lost,6990 ,( -1464895),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/ALAKE-2024-20240422101854.jpg,IND,#AEBEDF
Assam,Dhubri  - 2,HAFIZ BURHANUDDIN,The National Road Map Party of India,lost,6940 ,( -1464945),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/HAFIZ-2024-20240422101550.jpg,TNRMPOI,#FF9633
Assam,Dhubri  - 2,RADHARANI BISWAS,Hindu Samaj Party,lost,6287 ,( -1465598),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/RADHA-2024-20240422102006.jpg,HSP,#9633FF
Assam,Dhubri  - 2,TAHIDUR RAHMAN,Voters Party  International,lost,5392 ,( -1466493),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/TAHID-2024-20240422101810.jpg,VPI,#FF5733
Assam,Dhubri  - 2,SHUKUR ALI,Asom Jana Morcha,lost,4792 ,( -1467093),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/SHUKU-2024-20240422101735.jpg,AJM,#33FFF5
Assam,Dhubri  - 2,SURAT ZAMAN MONDAL,Socialist Unity Centre Of India (COMMUNIST),lost,4015 ,( -1467870),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S03/Surat-2024-5042.jpg,SUCOI,#F533FF
